id,file_path,language,is_executable,execution_status,line_number
ex-0347,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,yaml,False,pending,156
ex-0348,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,168
ex-0349,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,181
ex-0350,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,yaml,False,pending,199
ex-0351,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,223
ex-0352,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,254
ex-0353,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,275
ex-0354,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,False,pending,296
ex-0355,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,317
ex-0356,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,343
ex-0357,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,362
ex-0358,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,389
ex-0359,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,411
ex-0360,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,442
ex-0361,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,464
ex-0362,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,468
ex-0363,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,472
ex-0364,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,479
ex-0365,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,483
ex-0366,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,487
ex-0367,docs/RETENTION_POLICY_OPERATIONS_GUIDE.md,bash,True,pending,494
ex-0368,docs/question_handling_reference.md,bash,True,pending,39
ex-0369,docs/getting-started.md,bash,True,pending,14
ex-0370,docs/getting-started.md,bash,True,pending,21
ex-0371,docs/getting-started.md,bash,True,pending,29
ex-0372,docs/getting-started.md,bash,True,pending,50
ex-0373,docs/getting-started.md,python,True,pending,61
ex-0374,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,45
ex-0375,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,51
ex-0376,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,67
ex-0377,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,73
ex-0378,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,95
ex-0379,docs/PR2462_IMPLEMENTATION_STATUS.md,text,False,pending,116
ex-0380,docs/PR2462_IMPLEMENTATION_STATUS.md,json,False,pending,142
ex-0381,docs/PR2462_IMPLEMENTATION_STATUS.md,python,True,pending,171
ex-0382,docs/PR2462_IMPLEMENTATION_STATUS.md,yaml,False,pending,189
ex-0383,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,317
ex-0384,docs/PR2462_IMPLEMENTATION_STATUS.md,bash,True,pending,336
ex-0385,docs/PR2462_IMPLEMENTATION_STATUS.md,python,True,pending,351
ex-0386,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,typescript,True,pending,35
ex-0387,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,typescript,False,pending,96
ex-0388,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,typescript,True,pending,124
ex-0389,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,typescript,True,pending,151
ex-0390,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,markdown,False,pending,175
ex-0391,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,mermaid,True,pending,258
ex-0392,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,mermaid,True,pending,274
ex-0393,docs/BUNDLE_BUILDER_INTEGRATION_PLAN.md,mermaid,True,pending,295
ex-0394,docs/WORKFLOW_EFFECTIVENESS_PR2461.md,python,True,pending,28
ex-0395,docs/WORKFLOW_EFFECTIVENESS_PR2461.md,python,True,pending,151
ex-0396,docs/WORKFLOW_EFFECTIVENESS_PR2461.md,python,True,pending,163
ex-0397,docs/WORKFLOW_EFFECTIVENESS_PR2461.md,python,True,pending,175
ex-0398,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,21
ex-0399,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,29
ex-0400,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,39
ex-0401,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,44
ex-0402,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,53
ex-0403,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,59
ex-0404,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,98
ex-0405,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,113
ex-0406,docs/PYTORCH_MIGRATION_GUIDE.md,python,True,pending,125
ex-0407,docs/TASK_COMPLETION_SUMMARY.md,text,False,pending,199
ex-0408,docs/LARGE_DOWNLOAD_PREVENTION.md,txt,True,pending,33
ex-0409,docs/LARGE_DOWNLOAD_PREVENTION.md,txt,True,pending,60
ex-0410,docs/LARGE_DOWNLOAD_PREVENTION.md,python,True,pending,70
ex-0411,docs/LARGE_DOWNLOAD_PREVENTION.md,ini,True,pending,118
ex-0412,docs/LARGE_DOWNLOAD_PREVENTION.md,bash,True,pending,128
ex-0413,docs/LARGE_DOWNLOAD_PREVENTION.md,python,True,pending,136
ex-0414,docs/LARGE_DOWNLOAD_PREVENTION.md,python,True,pending,151
ex-0415,docs/LARGE_DOWNLOAD_PREVENTION.md,python,True,pending,160
ex-0416,docs/LARGE_DOWNLOAD_PREVENTION.md,bash,True,pending,178
ex-0417,docs/LARGE_DOWNLOAD_PREVENTION.md,bash,True,pending,187
ex-0418,docs/LARGE_DOWNLOAD_PREVENTION.md,bash,True,pending,197
ex-0419,docs/LARGE_DOWNLOAD_PREVENTION.md,bash,True,pending,203
ex-0420,docs/patch-troubleshooting.md,text,False,pending,5
ex-0421,docs/patch-troubleshooting.md,bash,True,pending,22
ex-0422,docs/patch-troubleshooting.md,bash,True,pending,38
ex-0423,docs/QUALITY_GATES.md,bash,True,pending,7
ex-0424,docs/QUALITY_GATES.md,bash,True,pending,32
ex-0425,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,27
ex-0426,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,42
ex-0427,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,52
ex-0428,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,66
ex-0429,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,78
ex-0430,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,91
ex-0431,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,97
ex-0432,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,111
ex-0433,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,123
ex-0434,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,136
ex-0435,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,144
ex-0436,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,180
ex-0437,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,201
ex-0438,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,222
ex-0439,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,234
ex-0440,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,246
ex-0441,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,251
ex-0442,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,256
ex-0443,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,json,False,pending,264
ex-0444,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,333
ex-0445,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,350
ex-0446,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,text,False,pending,367
ex-0447,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,388
ex-0448,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,404
ex-0449,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,421
ex-0450,docs/TASK_3_NOTEBOOKLM_SKILL_SETUP.md,bash,True,pending,436
ex-0451,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,text,False,pending,31
ex-0452,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,64
ex-0453,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,95
ex-0454,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,123
ex-0455,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,False,pending,158
ex-0456,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,220
ex-0457,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,text,False,pending,231
ex-0458,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,text,False,pending,288
ex-0459,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,text,False,pending,315
ex-0460,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,355
ex-0461,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,379
ex-0462,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,False,pending,405
ex-0463,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,False,pending,428
ex-0464,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,bash,False,pending,445
ex-0465,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,text,False,pending,478
ex-0466,docs/PHASE_6_CONCURRENCY_PROTECTION_REPORT.md,python,True,pending,504
ex-0467,docs/INTEGRATION_MASTER_GUIDE.md,text,False,pending,39
ex-0468,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,72
ex-0469,docs/INTEGRATION_MASTER_GUIDE.md,graphql,True,pending,91
ex-0470,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,124
ex-0471,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,154
ex-0472,docs/INTEGRATION_MASTER_GUIDE.md,bash,True,pending,179
ex-0473,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,187
ex-0474,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,219
ex-0475,docs/INTEGRATION_MASTER_GUIDE.md,bash,True,pending,247
ex-0476,docs/INTEGRATION_MASTER_GUIDE.md,javascript,True,pending,255
ex-0477,docs/INTEGRATION_MASTER_GUIDE.md,javascript,True,pending,289
ex-0478,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,326
ex-0479,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,340
ex-0480,docs/INTEGRATION_MASTER_GUIDE.md,python,False,pending,357
ex-0481,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,383
ex-0482,docs/INTEGRATION_MASTER_GUIDE.md,yaml,False,pending,405
ex-0483,docs/INTEGRATION_MASTER_GUIDE.md,yaml,False,pending,437
ex-0484,docs/INTEGRATION_MASTER_GUIDE.md,yaml,False,pending,463
ex-0485,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,491
ex-0486,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,520
ex-0487,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,551
ex-0488,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,572
ex-0489,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,600
ex-0490,docs/INTEGRATION_MASTER_GUIDE.md,python,True,pending,621
ex-0491,docs/offline_quickstart.md,python,True,pending,11
ex-0492,docs/offline_quickstart.md,bash,True,pending,24
ex-0493,docs/offline_quickstart.md,bash,True,pending,53
ex-0494,docs/offline_quickstart.md,bash,True,pending,59
ex-0495,docs/cognitive_brain_integration_master_plan.md,mermaid,True,pending,40
ex-0496,docs/cognitive_brain_integration_master_plan.md,mermaid,True,pending,86
ex-0497,docs/cognitive_brain_integration_master_plan.md,python,True,pending,115
ex-0498,docs/cognitive_brain_integration_master_plan.md,python,True,pending,161
ex-0499,docs/cognitive_brain_integration_master_plan.md,python,True,pending,263
ex-0500,docs/cognitive_brain_integration_master_plan.md,python,False,pending,381
ex-0501,docs/cognitive_brain_integration_master_plan.md,python,False,pending,475
ex-0502,docs/cognitive_brain_integration_master_plan.md,python,True,pending,553
ex-0503,docs/cognitive_brain_integration_master_plan.md,typescript,False,pending,610
ex-0504,docs/cognitive_brain_integration_master_plan.md,typescript,True,pending,714
ex-0505,docs/cognitive_brain_integration_master_plan.md,typescript,False,pending,832
ex-0506,docs/cognitive_brain_integration_master_plan.md,css,False,pending,947
ex-0507,docs/cognitive_brain_integration_master_plan.md,python,True,pending,1105
ex-0508,docs/cognitive_brain_integration_master_plan.md,yaml,False,pending,1138
ex-0509,docs/cognitive_brain_integration_master_plan.md,dockerfile,True,pending,1166
ex-0510,docs/cognitive_brain_integration_master_plan.md,bash,True,pending,1185
ex-0511,docs/cognitive_brain_integration_master_plan.md,bash,True,pending,1197
ex-0512,docs/cognitive_brain_integration_master_plan.md,bash,True,pending,1223
ex-0513,docs/cognitive_brain_integration_master_plan.md,bash,True,pending,1230
ex-0514,docs/dynamical-system.md,text,False,pending,27
ex-0515,docs/dynamical-system.md,text,False,pending,39
ex-0516,docs/dynamical-system.md,text,False,pending,55
ex-0517,docs/dynamical-system.md,text,False,pending,60
ex-0518,docs/dynamical-system.md,text,False,pending,65
ex-0519,docs/dynamical-system.md,text,False,pending,76
ex-0520,docs/dynamical-system.md,text,False,pending,82
ex-0521,docs/dynamical-system.md,text,False,pending,95
ex-0522,docs/dynamical-system.md,text,False,pending,100
ex-0523,docs/dynamical-system.md,text,False,pending,107
ex-0524,docs/dynamical-system.md,text,False,pending,116
ex-0525,docs/dynamical-system.md,text,False,pending,123
ex-0526,docs/dynamical-system.md,text,False,pending,135
ex-0527,docs/dynamical-system.md,text,False,pending,141
ex-0528,docs/dynamical-system.md,text,False,pending,151
ex-0529,docs/dynamical-system.md,text,False,pending,163
ex-0530,docs/dynamical-system.md,text,False,pending,177
ex-0531,docs/dynamical-system.md,text,False,pending,183
ex-0532,docs/dynamical-system.md,text,False,pending,197
ex-0533,docs/dynamical-system.md,text,False,pending,208
ex-0534,docs/dynamical-system.md,text,False,pending,237
ex-0535,docs/TESTING.md,bash,True,pending,51
ex-0536,docs/TESTING.md,bash,True,pending,68
ex-0537,docs/TESTING.md,bash,True,pending,95
ex-0538,docs/TESTING.md,bash,True,pending,123
ex-0539,docs/TESTING.md,bash,True,pending,142
ex-0540,docs/TESTING.md,bash,True,pending,159
ex-0541,docs/TESTING.md,bash,True,pending,204
ex-0542,docs/TESTING.md,bash,True,pending,213
ex-0543,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,51
ex-0544,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,59
ex-0545,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,67
ex-0546,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,78
ex-0547,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,152
ex-0548,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,209
ex-0549,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,231
ex-0550,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,246
ex-0551,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,255
ex-0552,docs/PHASE_2_3_MIGRATION_REPORT.md,text,False,pending,260
ex-0553,docs/PHASE_2_3_MIGRATION_REPORT.md,python,True,pending,312
ex-0554,docs/PHASE_2_3_MIGRATION_REPORT.md,bash,True,pending,378
ex-0555,docs/IMPLEMENTATION_SUMMARY.md,text,False,pending,27
ex-0556,docs/IMPLEMENTATION_SUMMARY.md,text,False,pending,42
ex-0557,docs/IMPLEMENTATION_SUMMARY.md,text,False,pending,52
ex-0558,docs/IMPLEMENTATION_SUMMARY.md,python,False,pending,70
ex-0559,docs/IMPLEMENTATION_SUMMARY.md,python,True,pending,80
ex-0560,docs/IMPLEMENTATION_SUMMARY.md,python,True,pending,112
ex-0561,docs/IMPLEMENTATION_SUMMARY.md,text,False,pending,125
ex-0562,docs/IMPLEMENTATION_SUMMARY.md,bash,True,pending,152
ex-0563,docs/IMPLEMENTATION_SUMMARY.md,bash,True,pending,221
ex-0564,docs/IMPLEMENTATION_SUMMARY.md,bash,False,pending,230
ex-0565,docs/IMPLEMENTATION_SUMMARY.md,text,False,pending,311
ex-0566,docs/CHATGPT_ASSISTANT_GUIDE.md,text,False,pending,15
ex-0567,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,25
ex-0568,docs/CHATGPT_ASSISTANT_GUIDE.md,text,False,pending,71
ex-0569,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,120
ex-0570,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,136
ex-0571,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,148
ex-0572,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,162
ex-0573,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,172
ex-0574,docs/CHATGPT_ASSISTANT_GUIDE.md,python,True,pending,192
ex-0575,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,209
ex-0576,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,218
ex-0577,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,238
ex-0578,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,251
ex-0579,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,264
ex-0580,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,278
ex-0581,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,342
ex-0582,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,352
ex-0583,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,True,pending,361
ex-0584,docs/CHATGPT_ASSISTANT_GUIDE.md,bash,False,pending,374
ex-0585,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,yaml,False,pending,74
ex-0586,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,toml,True,pending,82
ex-0587,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,yaml,False,pending,90
ex-0588,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,text,False,pending,124
ex-0589,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,bash,True,pending,198
ex-0590,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,bash,True,pending,205
ex-0591,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,bash,True,pending,212
ex-0592,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,bash,True,pending,219
ex-0593,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,237
ex-0594,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,yaml,False,pending,277
ex-0595,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,295
ex-0596,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,yaml,False,pending,332
ex-0597,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,349
ex-0598,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,yaml,False,pending,387
ex-0599,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,434
ex-0600,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,484
ex-0601,docs/COMPREHENSIVE_DOCUMENTATION_REVIEW_PR_2858.md,mermaid,True,pending,519
ex-0602,docs/SECRETS_RUNBOOK.md,bash,True,pending,43
ex-0603,docs/tokenizer_invariants.md,python,True,pending,7
ex-0604,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,26
ex-0605,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,34
ex-0606,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,62
ex-0607,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,71
ex-0608,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,104
ex-0609,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,115
ex-0610,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,145
ex-0611,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,157
ex-0612,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,191
ex-0613,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,200
ex-0614,docs/ADVANCED_PHYSICS_GUIDE.md,text,False,pending,232
ex-0615,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,244
ex-0616,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,280
ex-0617,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,327
ex-0618,docs/ADVANCED_PHYSICS_GUIDE.md,python,True,pending,395
ex-0619,docs/ADVANCED_PHYSICS_GUIDE.md,bash,True,pending,464
ex-0620,docs/ADVANCED_PHYSICS_GUIDE.md,bash,True,pending,481
ex-0621,docs/TEST_FIXES_VALIDATION.md,text,False,pending,14
ex-0622,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,33
ex-0623,docs/TEST_FIXES_VALIDATION.md,python,False,pending,41
ex-0624,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,57
ex-0625,docs/TEST_FIXES_VALIDATION.md,python,True,pending,65
ex-0626,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,80
ex-0627,docs/TEST_FIXES_VALIDATION.md,python,True,pending,88
ex-0628,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,107
ex-0629,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,117
ex-0630,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,152
ex-0631,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,164
ex-0632,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,173
ex-0633,docs/TEST_FIXES_VALIDATION.md,bash,True,pending,192
ex-0634,docs/TEST_FIXES_VALIDATION.md,python,True,pending,202
ex-0635,docs/TEST_FIXES_VALIDATION.md,text,False,pending,219
ex-0636,docs/FINAL_COMPLETION_REPORT.md,bash,True,pending,42
ex-0637,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,79
ex-0638,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,123
ex-0639,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,153
ex-0640,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,180
ex-0641,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,204
ex-0642,docs/ARCHITECTURE_BLUEPRINT.md,mermaid,True,pending,227
ex-0643,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,291
ex-0644,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,299
ex-0645,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,307
ex-0646,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,331
ex-0647,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,351
ex-0648,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,363
ex-0649,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,381
ex-0650,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,394
ex-0651,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,433
ex-0652,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,484
ex-0653,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,495
ex-0654,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,578
ex-0655,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,611
ex-0656,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,624
ex-0657,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,640
ex-0658,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,654
ex-0659,docs/ARCHITECTURE_BLUEPRINT.md,yaml,False,pending,698
ex-0660,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,756
ex-0661,docs/ARCHITECTURE_BLUEPRINT.md,bash,False,pending,779
ex-0662,docs/ARCHITECTURE_BLUEPRINT.md,bash,False,pending,808
ex-0663,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,828
ex-0664,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,842
ex-0665,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,854
ex-0666,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,1014
ex-0667,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,1020
ex-0668,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,1026
ex-0669,docs/ARCHITECTURE_BLUEPRINT.md,bash,True,pending,1033
ex-0670,docs/ARCHITECTURE_BLUEPRINT.md,python,True,pending,1039
ex-0671,docs/ARCHITECTURE_BLUEPRINT.md,text,False,pending,1048
ex-0672,docs/ARCHITECTURE_BLUEPRINT.md,json,False,pending,1095
ex-0673,docs/ARCHITECTURE_BLUEPRINT.md,json,False,pending,1106
ex-0674,docs/ARCHITECTURE_BLUEPRINT.md,json,False,pending,1112
ex-0675,docs/quantum_orchestrator_phase2.md,python,True,pending,22
ex-0676,docs/quantum_orchestrator_phase2.md,python,True,pending,68
ex-0677,docs/quantum_orchestrator_phase2.md,python,True,pending,112
ex-0678,docs/quantum_orchestrator_phase2.md,python,True,pending,150
ex-0679,docs/quantum_orchestrator_phase2.md,text,False,pending,160
ex-0680,docs/quantum_orchestrator_phase2.md,python,True,pending,172
ex-0681,docs/quantum_orchestrator_phase2.md,json,False,pending,190
ex-0682,docs/quantum_orchestrator_phase2.md,python,True,pending,218
ex-0683,docs/quantum_orchestrator_phase2.md,python,True,pending,241
ex-0684,docs/quantum_orchestrator_phase2.md,python,True,pending,247
ex-0685,docs/quantum_orchestrator_phase2.md,python,True,pending,266
